0.172017	0.901073	-1.10828	1.41262	-2.00224	23.4612
0.174017	0.898845	-1.11903	1.40858	-2.03373	23.4612
0.176018	0.896596	-1.12969	1.40448	-2.06554	23.4612
0.178018	0.894326	-1.14026	1.40032	-2.09768	23.4612
0.180018	0.892035	-1.15074	1.39609	-2.13014	23.4612
0.182018	0.889723	-1.16114	1.3918	-2.16294	23.4612
0.184018	0.88739	-1.17143	1.38744	-2.19609	23.4612
0.186019	0.885037	-1.18164	1.38301	-2.22958	23.4612
0.188019	0.882663	-1.19174	1.37852	-2.26342	23.4612
0.190019	0.880269	-1.20175	1.37396	-2.29763	23.4612
0.192019	0.877856	-1.21166	1.36933	-2.3322	23.4612
0.194019	0.875422	-1.22147	1.36463	-2.36714	23.4612
0.19602	0.872969	-1.23117	1.35986	-2.40246	23.4612
0.19802	0.870497	-1.24076	1.35502	-2.43817	23.4612
0.20002	0.868006	-1.25025	1.3501	-2.47426	23.4612
0.20202	0.865496	-1.25962	1.34512	-2.51075	23.4612
0.20402	0.862967	-1.26888	1.34006	-2.54765	23.4612
0.206021	0.86042	-1.27803	1.33493	-2.58495	23.4612
0.208021	0.857854	-1.28706	1.32972	-2.62267	23.4612
0.210021	0.855271	-1.29597	1.32443	-2.66081	23.4612
0.212021	0.85267	-1.30476	1.31907	-2.69938	23.4612
0.214021	0.850052	-1.31342	1.31364	-2.73839	23.4612
0.216022	0.847416	-1.32196	1.30812	-2.77784	23.4612
0.218022	0.844763	-1.33037	1.30252	-2.81774	23.4612
0.220022	0.842094	-1.33864	1.29685	-2.85809	23.4612
0.222022	0.839408	-1.34679	1.29109	-2.89891	23.4612
0.224022	0.836706	-1.35479	1.28525	-2.9402	23.4612
0.226023	0.833989	-1.36266	1.27933	-2.98196	23.4612
0.228023	0.831255	-1.37038	1.27332	-3.02421	23.4612
0.230023	0.828507	-1.37796	1.26723	-3.06694	23.4612
0.232023	0.825743	-1.3854	1.26105	-3.11018	23.4612
0.234023	0.822965	-1.39268	1.25479	-3.15391	23.4612
0.236024	0.820172	-1.39981	1.24843	-3.19816	23.4612
0.238024	0.817365	-1.40679	1.24199	-3.24292	23.4612
0.240024	0.814544	-1.4136	1.23546	-3.28821	23.4612
0.242024	0.81171	-1.42026	1.22884	-3.33403	23.4612
0.244024	0.808863	-1.42674	1.22212	-3.38039	23.4612
0.246025	0.806003	-1.43307	1.21531	-3.42729	23.4612
0.248025	0.80313	-1.43922	1.20841	-3.47475	23.4612
0.250025	0.800245	-1.44519	1.20141	-3.52276	23.4612
0.252025	0.797349	-1.45099	1.19432	-3.57133	23.4612
0.254025	0.794441	-1.45661	1.18713	-3.62048	23.4612
0.256026	0.791522	-1.46205	1.17983	-3.67021	23.4612
0.258026	0.788592	-1.4673	1.17244	-3.72052	23.4612
0.260026	0.785652	-1.47235	1.16495	-3.77142	23.4612
0.262026	0.782702	-1.47722	1.15736	-3.82291	23.4612
0.264026	0.779743	-1.48188	1.14966	-3.87501	23.4612
0.266027	0.776774	-1.48635	1.14185	-3.92772	23.4612
0.268027	0.773797	-1.4906	1.13394	-3.98104	23.4612
0.270027	0.770811	-1.49465	1.12593	-4.03499	23.4612
0.272027	0.767818	-1.49849	1.1178	-4.08955	23.4612
0.274027	0.764817	-1.50212	1.10957	-4.14475	23.4612
0.276028	0.761809	-1.50552	1.10122	-4.20059	23.4612
0.278028	0.758794	-1.5087	1.09276	-4.25706	23.4612
0.280028	0.755774	-1.51165	1.08419	-4.31419	23.4612
0.282028	0.752747	-1.51437	1.0755	-4.37196	23.4612
0.284028	0.749716	-1.51685	1.0667	-4.43038	23.4612
0.286029	0.74668	-1.51909	1.05778	-4.48946	23.4612
0.288029	0.743639	-1.52109	1.04874	-4.5492	23.4612
0.290029	0.740595	-1.52285	1.03958	-4.60961	23.4612
0.292029	0.737547	-1.52435	1.0303	-4.67068	23.4612
0.294029	0.734497	-1.52559	1.0209	-4.73242	23.4612
0.29603	0.731444	-1.52657	1.01137	-4.79483	23.4612
0.29803	0.72839	-1.52729	1.00171	-4.85791	23.4612
0.30003	0.725335	-1.52774	0.991934	-4.92167	23.4612
0.30203	0.722279	-1.52791	0.982025	-4.9861	23.4612
0.30403	0.719223	-1.52781	0.971987	-5.0512	23.4612
0.306031	0.716167	-1.52743	0.961818	-5.11697	23.4612
0.308031	0.713113	-1.52675	0.951517	-5.18341	23.4612
0.310031	0.71006	-1.52579	0.941082	-5.25052	23.4612
0.312031	0.707009	-1.52453	0.930512	-5.3183	23.4612
0.314031	0.703961	-1.52297	0.919806	-5.38674	23.4612
0.316032	0.700917	-1.52111	0.908963	-5.45584	23.4612
0.318032	0.697876	-1.51893	0.89798	-5.52559	23.4612
0.320032	0.694841	-1.51644	0.886858	-5.59599	23.4612
0.322032	0.69181	-1.51364	0.875594	-5.66704	23.4612
0.324032	0.688786	-1.51051	0.864187	-5.73871	23.4612
0.326033	0.685768	-1.50705	0.852636	-5.81101	23.4612
0.328033	0.682757	-1.50327	0.84094	-5.88393	23.4612
0.330033	0.679754	-1.49914	0.829098	-5.95745	23.4612
0.332033	0.67676	-1.49468	0.817107	-6.03157	23.4612
0.334033	0.673775	-1.48987	0.804969	-6.10627	23.4612
0.336034	0.6708	-1.48471	0.79268	-6.18153	23.4612
0.338034	0.667836	-1.4792	0.78024	-6.25735	23.4612
0.340034	0.664883	-1.47333	0.767647	-6.33371	23.4612
0.342034	0.661942	-1.4671	0.754902	-6.41059	23.4612
0.344034	0.659014	-1.46051	0.742002	-6.48796	23.4612
0.346035	0.6561	-1.45354	0.728947	-6.56582	23.4612
0.348035	0.6532	-1.44621	0.715736	-6.64414	23.4612
0.350035	0.650315	-1.43849	0.702368	-6.72289	23.4612
0.352035	0.647446	-1.4304	0.688841	-6.80205	23.4612
0.354035	0.644593	-1.42192	0.675156	-6.8816	23.4612
0.356036	0.641758	-1.41305	0.661312	-6.96151	23.4612
0.358036	0.63894	-1.4038	0.647307	-7.04175	23.4612
0.360036	0.636142	-1.39415	0.633142	-7.12228	23.4612
0.362036	0.633364	-1.3841	0.618815	-7.20309	23.4612
0.364036	0.630605	-1.37366	0.604327	-7.28412	23.4612
0.366037	0.627869	-1.36281	0.589676	-7.36535	23.4612
0.368037	0.625154	-1.35156	0.574862	-7.44673	23.4612
0.370037	0.622462	-1.33991	0.559886	-7.52824	23.4612
0.372037	0.619794	-1.32785	0.544746	-7.60983	23.4612
0.374037	0.617151	-1.31538	0.529443	-7.69144	23.4612
0.376038	0.614532	-1.3025	0.513977	-7.77305	23.4612
0.378038	0.61194	-1.28921	0.498348	-7.8546	23.4612
0.380038	0.609375	-1.27551	0.482556	-7.93605	23.4612
0.382038	0.606838	-1.26139	0.466601	-8.01735	23.4612
0.384038	0.604329	-1.24687	0.450483	-8.09843	23.4612
0.386039	0.60185	-1.23193	0.434204	-8.17926	23.4612
0.388039	0.599401	-1.21658	0.417763	-8.25977	23.4612
0.390039	0.596984	-1.20083	0.401162	-8.3399	23.4612
0.392039	0.594598	-1.18466	0.384401	-8.41961	23.4612
0.394039	0.592245	-1.16809	0.36748	-8.49882	23.4612
0.39604	0.589925	-1.15111	0.350402	-8.57748	23.4612
0.39804	0.58764	-1.13374	0.333167	-8.65552	23.4612
0.40004	0.58539	-1.11596	0.315777	-8.73288	23.4612
0.40204	0.583176	-1.09779	0.298233	-8.8095	23.4612
0.40404	0.580999	-1.07923	0.280536	-8.88529	23.4612
0.406041	0.578859	-1.06028	0.262689	-8.96021	23.4612
0.408041	0.576758	-1.04095	0.244692	-9.03417	23.4612
0.410041	0.574695	-1.02125	0.226549	-9.10711	23.4612
0.412041	0.572672	-1.00117	0.208261	-9.17895	23.4612
0.414041	0.57069	-0.980731	0.18983	-9.24963	23.4612
0.416042	0.568749	-0.959934	0.17126	-9.31906	23.4612
0.418042	0.56685	-0.938787	0.152551	-9.38719	23.4612
0.420042	0.564994	-0.917298	0.133708	-9.45393	23.4612
0.422042	0.563181	-0.895475	0.114733	-9.51922	23.4612
0.424042	0.561412	-0.873328	0.0956284	-9.58298	23.4612
0.426043	0.559688	-0.850865	0.0763981	-9.64513	23.4612
0.428043	0.558008	-0.828097	0.0570451	-9.70562	23.4612
0.430043	0.556375	-0.805034	0.0375729	-9.76435	23.4612
0.432043	0.554788	-0.781687	0.017985	-9.82128	23.4612
0.434043	0.553248	-0.758068	-0.00171491	-9.87632	23.4612
0.436044	0.551756	-0.734187	-0.0215229	-9.92941	23.4612
0.438044	0.550311	-0.710058	-0.0414352	-9.98048	23.4612
0.440044	0.548915	-0.685693	-0.0614475	-10.0295	23.4612
0.442044	0.547568	-0.661105	-0.0815556	-10.0763	23.4612
0.444044	0.546271	-0.636309	-0.101755	-10.1209	23.4612
0.446045	0.545023	-0.611318	-0.122042	-10.1633	23.4612
0.448045	0.543825	-0.586146	-0.142411	-10.2034	23.4612
0.450045	0.542678	-0.560809	-0.162858	-10.2411	23.4612
0.452045	0.541582	-0.535321	-0.183378	-10.2763	23.4612
0.454045	0.540537	-0.509699	-0.203966	-10.3091	23.4612
0.456046	0.539543	-0.483957	-0.224617	-10.3394	23.4612
0.458046	0.538601	-0.458112	-0.245326	-10.3671	23.4612
0.460046	0.537711	-0.43218	-0.266088	-10.3923	23.4612
0.462046	0.536872	-0.406178	-0.286897	-10.4148	23.4612
0.464046	0.536086	-0.380123	-0.307749	-10.4346	23.4612
0.466047	0.535352	-0.35403	-0.328638	-10.4518	23.4612
0.468047	0.53467	-0.327918	-0.349559	-10.4663	23.4612
0.470047	0.53404	-0.301803	-0.370505	-10.478	23.4612
0.472047	0.533462	-0.275702	-0.391473	-10.4871	23.4612
0.474047	0.532937	-0.249632	-0.412456	-10.4934	23.4612
0.476048	0.532464	-0.223612	-0.433449	-10.4969	23.4612
0.478048	0.532042	-0.197656	-0.454446	-10.4977	23.4612
0.480048	0.531673	-0.171784	-0.475442	-10.4958	23.4612
0.482048	0.531355	-0.146011	-0.496432	-10.4911	23.4612
0.484048	0.531089	-0.120354	-0.517409	-10.4837	23.4612
0.486049	0.530873	-0.0948306	-0.538369	-10.4736	23.4612
0.488049	0.530709	-0.0694561	-0.559306	-10.4608	23.4612
0.490049	0.530595	-0.0442472	-0.580214	-10.4454	23.4612
0.492049	0.530532	-0.0192196	-0.60109	-10.4273	23.4612
0.494049	0.530518	0.00561104	-0.621926	-10.4066	23.4612
0.49605	0.530554	0.0302294	-0.642718	-10.3834	23.4612
0.49805	0.530639	0.0546207	-0.663462	-10.3576	23.4612
0.50005	0.530773	0.0787701	-0.684151	-10.3293	23.4612
0.50205	0.530954	0.102664	-0.704782	-10.2987	23.4612
0.50405	0.531183	0.126288	-0.725348	-10.2656	23.4612
0.506051	0.531459	0.149628	-0.745847	-10.2302	23.4612
0.508051	0.531782	0.172673	-0.766272	-10.1925	23.4612
0.510051	0.53215	0.19541	-0.786619	-10.1526	23.4612
0.512051	0.532563	0.217826	-0.806885	-10.1105	23.4612
0.514051	0.533021	0.23991	-0.827064	-10.0664	23.4612
0.516052	0.533523	0.261652	-0.847153	-10.0202	23.4612
0.518052	0.534067	0.283041	-0.867148	-9.97202	23.4612
0.520052	0.534655	0.304067	-0.887044	-9.92196	23.4612
0.522052	0.535284	0.32472	-0.906838	-9.87006	23.4612
0.524052	0.535953	0.344992	-0.926527	-9.8164	23.4612
0.526053	0.536663	0.364875	-0.946107	-9.76104	23.4612
0.528053	0.537413	0.38436	-0.965574	-9.70407	23.4612
0.530053	0.538201	0.403441	-0.984926	-9.64555	23.4612
0.532053	0.539026	0.42211	-1.00416	-9.58555	23.4612
0.534053	0.539889	0.440363	-1.02327	-9.52415	23.4612
0.536054	0.540788	0.458192	-1.04226	-9.46142	23.4612
0.538054	0.541722	0.475593	-1.06112	-9.39743	23.4612
0.540054	0.54269	0.492561	-1.07985	-9.33226	23.4612
0.542054	0.543692	0.509092	-1.09845	-9.26598	23.4612
0.544054	0.544726	0.525183	-1.11692	-9.19866	23.4612
0.546055	0.545792	0.54083	-1.13525	-9.13037	23.4612
0.548055	0.54689	0.556031	-1.15344	-9.06117	23.4612
0.550055	0.548017	0.570784	-1.1715	-8.99115	23.4612
0.552055	0.549173	0.585086	-1.18941	-8.92036	23.4612
0.554055	0.550357	0.598937	-1.20718	-8.84887	23.4612
0.556056	0.551568	0.612335	-1.22481	-8.77676	23.4612
0.558056	0.552806	0.62528	-1.24229	-8.70407	23.4612
0.560056	0.554069	0.637772	-1.25963	-8.63088	23.4612
0.562056	0.555357	0.649812	-1.27682	-8.55725	23.4612
0.564056	0.556669	0.661399	-1.29386	-8.48323	23.4612
0.566057	0.558003	0.672536	-1.31075	-8.40888	23.4612
0.568057	0.559359	0.683223	-1.3275	-8.33427	23.4612
0.570057	0.560736	0.693461	-1.34409	-8.25943	23.4612
0.572057	0.562132	0.703253	-1.36054	-8.18443	23.4612
0.574057	0.563549	0.712602	-1.37684	-8.10932	23.4612
0.576058	0.564983	0.721509	-1.39298	-8.03415	23.4612
0.578058	0.566435	0.729977	-1.40898	-7.95895	23.4612
0.580058	0.567903	0.738009	-1.42482	-7.88379	23.4612
0.582058	0.569387	0.745609	-1.44051	-7.8087	23.4612
0.584058	0.570885	0.75278	-1.45606	-7.73372	23.4612
0.586059	0.572398	0.759525	-1.47145	-7.6589	23.4612
0.588059	0.573923	0.765849	-1.4867	-7.58427	23.4612
0.590059	0.575461	0.771755	-1.50179	-7.50987	23.4612
0.592059	0.57701	0.777248	-1.51674	-7.43574	23.4612
0.594059	0.57857	0.782331	-1.53154	-7.3619	23.4612
0.59606	0.58014	0.787009	-1.54619	-7.2884	23.4612
0.59806	0.581718	0.791287	-1.56069	-7.21525	23.4612
0.60006	0.583305	0.795169	-1.57505	-7.14249	23.4612
0.60206	0.584899	0.798661	-1.58927	-7.07015	23.4612
0.60406	0.5865	0.801766	-1.60334	-6.99824	23.4612
0.606061	0.588106	0.80449	-1.61726	-6.9268	23.4612
0.608061	0.589718	0.806837	-1.63105	-6.85585	23.4612
0.610061	0.591334	0.808814	-1.64469	-6.7854	23.4612
0.612061	0.592953	0.810424	-1.65819	-6.71549	23.4612
0.614061	0.594575	0.811673	-1.67156	-6.64611	23.4612
0.616062	0.5962	0.812566	-1.68478	-6.5773	23.4612
0.618062	0.597826	0.813108	-1.69787	-6.50907	23.4612
0.620062	0.599452	0.813305	-1.71082	-6.44142	23.4612
0.622062	0.601079	0.813161	-1.72364	-6.37439	23.4612
0.624062	0.602705	0.812682	-1.73632	-6.30797	23.4612
0.626063	0.60433	0.811873	-1.74887	-6.24218	23.4612
0.628063	0.605953	0.81074	-1.76129	-6.17703	23.4612
0.630063	0.607573	0.809286	-1.77358	-6.11253	23.4612
0.632063	0.60919	0.807519	-1.78574	-6.04869	23.4612
0.634063	0.610803	0.805442	-1.79778	-5.98551	23.4612
0.636064	0.612412	0.803061	-1.80969	-5.92301	23.4612
0.638064	0.614016	0.80038	-1.82147	-5.86118	23.4612
0.640064	0.615613	0.797406	-1.83314	-5.80003	23.4612
0.642064	0.617205	0.794143	-1.84468	-5.73957	23.4612
0.644064	0.61879	0.790596	-1.8561	-5.67979	23.4612
0.646065	0.620368	0.78677	-1.8674	-5.62071	23.4612
0.648065	0.621937	0.782669	-1.87858	-5.56233	23.4612
0.650065	0.623499	0.778299	-1.88965	-5.50464	23.4612
0.652065	0.625051	0.773665	-1.9006	-5.44764	23.4612
0.654065	0.626593	0.768771	-1.91144	-5.39135	23.4612
0.656066	0.628126	0.763621	-1.92217	-5.33575	23.4612
0.658066	0.629648	0.758221	-1.93279	-5.28085	23.4612
0.660066	0.631159	0.752576	-1.9433	-5.22664	23.4612
0.662066	0.632658	0.746689	-1.9537	-5.17313	23.4612
0.664066	0.634146	0.740564	-1.96399	-5.12031	23.4612
0.666067	0.635621	0.734208	-1.97418	-5.06818	23.4612
0.668067	0.637083	0.727623	-1.98427	-5.01674	23.4612
0.670067	0.638531	0.720814	-1.99425	-4.96599	23.4612
0.672067	0.639966	0.713785	-2.00414	-4.91592	23.4612
0.674067	0.641387	0.706541	-2.01392	-4.86652	23.4612
0.676068	0.642793	0.699085	-2.0236	-4.8178	23.4612
0.678068	0.644183	0.691421	-2.03319	-4.76976	23.4612
0.680068	0.645558	0.683554	-2.04269	-4.72238	23.4612
0.682068	0.646918	0.675487	-2.05208	-4.67566	23.4612
0.684068	0.64826	0.667225	-2.06139	-4.6296	23.4612
0.686069	0.649587	0.65877	-2.0706	-4.58419	23.4612
0.688069	0.650896	0.650127	-2.07973	-4.53943	23.4612
0.690069	0.652187	0.641299	-2.08876	-4.49531	23.4612
0.692069	0.653461	0.63229	-2.09771	-4.45184	23.4612
0.694069	0.654717	0.623104	-2.10657	-4.40899	23.4612
0.69607	0.655954	0.613743	-2.11535	-4.36677	23.4612
0.69807	0.657172	0.604211	-2.12404	-4.32518	23.4612
0.70007	0.658371	0.594512	-2.13265	-4.2842	23.4612
0.70207	0.65955	0.584648	-2.14118	-4.24383	23.4612
0.70407	0.660709	0.574624	-2.14963	-4.20407	23.4612
0.706071	0.661848	0.564441	-2.158	-4.1649	23.4612
0.708071	0.662967	0.554104	-2.16629	-4.12634	23.4612
0.710071	0.664065	0.543615	-2.17451	-4.08835	23.4612
0.712071	0.665142	0.532977	-2.18265	-4.05096	23.4612
0.714071	0.666197	0.522194	-2.19071	-4.01413	23.4612
0.716072	0.667231	0.511267	-2.19871	-3.97788	23.4612
0.718072	0.668242	0.5002	-2.20663	-3.9422	23.4612
0.720072	0.669232	0.488996	-2.21448	-3.90707	23.4612
0.722072	0.670198	0.477657	-2.22226	-3.8725	23.4612
0.724072	0.671142	0.466186	-2.22997	-3.83847	23.4612
0.726073	0.672063	0.454586	-2.23761	-3.80499	23.4612
0.728073	0.672961	0.442858	-2.24519	-3.77204	23.4612
0.730073	0.673835	0.431007	-2.2527	-3.73962	23.4612
0.732073	0.674685	0.419033	-2.26015	-3.70773	23.4612
0.734073	0.675511	0.40694	-2.26754	-3.67636	23.4612
0.736074	0.676313	0.39473	-2.27486	-3.6455	23.4612
0.738074	0.67709	0.382404	-2.28212	-3.61515	23.4612
0.740074	0.677842	0.369967	-2.28932	-3.5853	23.4612
0.742074	0.67857	0.357419	-2.29646	-3.55595	23.4612
0.744074	0.679272	0.344762	-2.30355	-3.52709	23.4612
0.746075	0.679949	0.332	-2.31057	-3.49873	23.4612
0.748075	0.6806	0.319134	-2.31754	-3.47084	23.4612
0.750075	0.681226	0.306165	-2.32446	-3.44343	23.4612
0.752075	0.681825	0.293097	-2.33132	-3.41649	23.4612
0.754075	0.682398	0.279932	-2.33813	-3.39002	23.4612
0.756076	0.682945	0.26667	-2.34488	-3.36401	23.4612
0.758076	0.683465	0.253314	-2.35158	-3.33846	23.4612
0.760076	0.683958	0.239866	-2.35824	-3.31336	23.4612
0.762076	0.684424	0.226327	-2.36484	-3.28871	23.4612
0.764076	0.684863	0.2127	-2.37139	-3.26451	23.4612
0.766077	0.685275	0.198987	-2.3779	-3.24074	23.4612
0.768077	0.685659	0.185188	-2.38436	-3.21741	23.4612
0.770077	0.686016	0.171306	-2.39077	-3.19451	23.4612
0.772077	0.686344	0.157342	-2.39714	-3.17204	23.4612
0.774077	0.686645	0.143298	-2.40346	-3.14999	23.4612
0.776078	0.686918	0.129175	-2.40974	-3.12836	23.4612
0.778078	0.687162	0.114976	-2.41597	-3.10715	23.4612
0.780078	0.687378	0.100701	-2.42217	-3.08634	23.4612
0.782078	0.687565	0.0863524	-2.42832	-3.06594	23.4612
0.784078	0.687723	0.0719313	-2.43443	-3.04595	23.4612
0.786079	0.687852	0.0574393	-2.44051	-3.02636	23.4612
0.788079	0.687953	0.0428778	-2.44654	-3.00716	23.4612
0.790079	0.688024	0.0282481	-2.45254	-2.98836	23.4612
0.792079	0.688066	0.0135518	-2.4585	-2.96995	23.4612
0.794079	0.688078	-0.00121002	-2.46442	-2.95193	23.4612
0.79608	0.688061	-0.0160359	-2.4703	-2.93429	23.4612
0.79808	0.688014	-0.0309245	-2.47616	-2.91704	23.4612
0.80008	0.687937	-0.0458746	-2.48197	-2.90016	23.4612
0.80208	0.68783	-0.0608849	-2.48776	-2.88366	23.4612
0.80408	0.687693	-0.0759542	-2.49351	-2.86753	23.4612
0.806081	0.687526	-0.0910813	-2.49923	-2.85178	23.4612
0.808081	0.687329	-0.106265	-2.50492	-2.8364	23.4612
0.810081	0.687101	-0.121504	-2.51058	-2.82138	23.4612
